2026-05-03,18:25:53,Alpaca,XRPUSDT,,,1.39,,,,BLOCKED,BLOCKED,RANGING,0.673,"Signal: HOLD | No signal"
2026-05-03,18:25:56,Alpaca,AVAXUSDT,,,9.11,,,,BLOCKED,BLOCKED,RANGING,0.605,"Signal: HOLD | No signal"
2026-05-03,18:25:58,Alpaca,ADAUSDT,,,0.25,,,,BLOCKED,BLOCKED,RANGING,0.804,"Signal: HOLD | No signal"
2026-05-03,18:26:01,Alpaca,DOTUSDT,,,1.21,,,,BLOCKED,BLOCKED,RANGING,0.508,"Signal: HOLD | No signal"
2026-05-03,18:26:03,Alpaca,LINKUSDT,,,9.15,,,,BLOCKED,BLOCKED,RANGING,0.449,"Signal: HOLD | No signal"
2026-05-03,18:26:06,Alpaca,LTCUSDT,,,55.32,,,,BLOCKED,BLOCKED,RANGING,0.676,"Signal: HOLD | No signal"
2026-05-03,18:26:08,Alpaca,DOGEUSDT,,,0.11,,,,BLOCKED,BLOCKED,RANGING,0.57,"Signal: HOLD | No signal"
2026-05-03,18:26:11,Alpaca,BNBUSDT,,,619.70,,,,BLOCKED,BLOCKED,RANGING,0.571,"Signal: HOLD | No signal"
2026-05-03,18:26:14,Alpaca,NEARUSDT,,,1.28,,,,BLOCKED,BLOCKED,RANGING,0.381,"Signal: HOLD | No signal"
2026-05-03,18:26:16,Alpaca,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,RANGING,0.541,"Signal: HOLD | No signal"
2026-05-03,18:26:19,Alpaca,SUIUSDT,,,0.92,,,,BLOCKED,BLOCKED,RANGING,0.506,"Signal: HOLD | No signal"
2026-05-03,18:26:22,Alpaca,ARBUSDT,BUY,833.333333,0.12,100.00,0.1000,99.90,PAPER-1777832782249,PAPER,RANGING,0.731,"All conditions met"
2026-05-03,18:26:24,Alpaca,OPUSDT,,,0.12,,,,BLOCKED,BLOCKED,RANGING,0.374,"Signal: HOLD | No signal"
2026-05-03,18:26:27,Alpaca,TRUMPUSDT,,,2.32,,,,BLOCKED,BLOCKED,TRENDING,0.353,"Signal: HOLD | No signal"
2026-05-03,18:45:45,Alpaca,BTCUSDT,,,78700.10,,,,BLOCKED,BLOCKED,RANGING,0.774,"Signal: HOLD | No signal"
2026-05-03,18:45:47,Alpaca,ETHUSDT,,,2331.43,,,,BLOCKED,BLOCKED,RANGING,0.527,"Signal: HOLD | No signal"
2026-05-03,18:45:50,Alpaca,SOLUSDT,,,84.25,,,,BLOCKED,BLOCKED,RANGING,0.812,"Signal: HOLD | No signal"
2026-05-03,18:45:53,Alpaca,XRPUSDT,,,1.39,,,,BLOCKED,BLOCKED,RANGING,0.651,"Signal: HOLD | No signal"
2026-05-03,18:45:55,Alpaca,AVAXUSDT,,,9.11,,,,BLOCKED,BLOCKED,RANGING,0.449,"Signal: HOLD | No signal"
2026-05-03,18:45:58,Alpaca,ADAUSDT,,,0.25,,,,BLOCKED,BLOCKED,RANGING,0.784,"Signal: HOLD | No signal"
2026-05-03,18:46:00,Alpaca,DOTUSDT,,,1.21,,,,BLOCKED,BLOCKED,RANGING,0.483,"Signal: HOLD | No signal"
2026-05-03,18:46:03,Alpaca,LINKUSDT,,,9.15,,,,BLOCKED,BLOCKED,RANGING,0.489,"Signal: HOLD | No signal"
2026-05-03,18:46:05,Alpaca,LTCUSDT,,,55.31,,,,BLOCKED,BLOCKED,RANGING,0.495,"Signal: HOLD | No signal"
2026-05-03,18:46:08,Alpaca,DOGEUSDT,,,0.11,,,,BLOCKED,BLOCKED,RANGING,0.551,"Signal: HOLD | No signal"
2026-05-03,18:46:11,Alpaca,BNBUSDT,,,619.50,,,,BLOCKED,BLOCKED,RANGING,0.699,"Signal: HOLD | No signal"
2026-05-03,18:46:13,Alpaca,NEARUSDT,,,1.27,,,,BLOCKED,BLOCKED,TRENDING,0.48,"Signal: HOLD | No signal"
2026-05-03,18:46:16,Alpaca,APTUSDT,,,1.00,,,,BLOCKED,BLOCKED,RANGING,0.501,"Signal: HOLD | No signal"
2026-05-03,18:46:18,Alpaca,SUIUSDT,,,0.92,,,,BLOCKED,BLOCKED,RANGING,0.446,"Signal: HOLD | No signal"
2026-05-03,18:46:21,Alpaca,ARBUSDT,BUY,833.333333,0.12,100.00,0.1000,99.90,PAPER-1777833981136,PAPER,RANGING,0.737,"All conditions met"
2026-05-03,18:46:23,Alpaca,OPUSDT,,,0.12,,,,BLOCKED,BLOCKED,RANGING,0.395,"Signal: HOLD | No signal"
2026-05-03,18:46:25,Alpaca,TRUMPUSDT,,,2.32,,,,BLOCKED,BLOCKED,TRENDING,0.351,"Signal: HOLD | No signal"
2026-05-03,19:05:46,Alpaca,BTCUSDT,,,78734.20,,,,BLOCKED,BLOCKED,RANGING,0.709,"Signal: HOLD | No signal"
2026-05-03,19:05:49,Alpaca,ETHUSDT,,,2330.67,,,,BLOCKED,BLOCKED,RANGING,0.417,"Signal: HOLD | No signal"
2026-05-03,19:05:52,Alpaca,SOLUSDT,,,84.27,,,,BLOCKED,BLOCKED,RANGING,0.809,"Signal: HOLD | No signal"
2026-05-03,19:05:54,Alpaca,XRPUSDT,,,1.39,,,,BLOCKED,BLOCKED,RANGING,0.639,"Signal: HOLD | No signal"
2026-05-03,19:05:56,Alpaca,AVAXUSDT,,,9.11,,,,BLOCKED,BLOCKED,RANGING,0.497,"Signal: HOLD | No signal"
2026-05-03,19:05:59,Alpaca,ADAUSDT,,,0.25,,,,BLOCKED,BLOCKED,RANGING,0.744,"Signal: HOLD | No signal"
2026-05-03,19:06:02,Alpaca,DOTUSDT,SELL,82.644628,1.21,100.00,0.1000,99.90,PAPER-1777835162287,PAPER,RANGING,0.468,"All conditions met"
2026-05-03,19:06:04,Alpaca,LINKUSDT,,,9.15,,,,BLOCKED,BLOCKED,RANGING,0.555,"Signal: HOLD | No signal"
2026-05-03,19:06:07,Alpaca,LTCUSDT,,,55.35,,,,BLOCKED,BLOCKED,RANGING,0.577,"Signal: HOLD | No signal"
2026-05-03,19:06:10,Alpaca,DOGEUSDT,,,0.11,,,,BLOCKED,BLOCKED,RANGING,0.516,"Signal: HOLD | No signal"
2026-05-03,19:06:12,Alpaca,BNBUSDT,,,619.40,,,,BLOCKED,BLOCKED,RANGING,0.753,"Signal: HOLD | No signal"
2026-05-03,19:06:15,Alpaca,NEARUSDT,,,1.28,,,,BLOCKED,BLOCKED,TRENDING,0.44,"Signal: HOLD | No signal"
2026-05-03,19:06:17,Alpaca,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,RANGING,0.655,"Signal: HOLD | No signal"
2026-05-03,19:06:20,Alpaca,SUIUSDT,,,0.92,,,,BLOCKED,BLOCKED,TRENDING,0.452,"Signal: HOLD | No signal"
2026-05-03,19:06:22,Alpaca,ARBUSDT,BUY,833.333333,0.12,100.00,0.1000,99.90,,PAPER,RANGING,0.716,"All conditions met"
2026-05-03,19:06:25,Alpaca,OPUSDT,,,0.12,,,,BLOCKED,BLOCKED,RANGING,0.357,"Signal: HOLD | No signal"
2026-05-03,19:06:27,Alpaca,TRUMPUSDT,,,2.32,,,,BLOCKED,BLOCKED,TRENDING,0.369,"Signal: HOLD | No signal"
2026-05-04,00:05:48,Alpaca,BTCUSDT,,,78525.30,,,,BLOCKED,BLOCKED,TRENDING,0.678,"Signal: HOLD | No signal"
2026-05-04,00:05:51,Alpaca,ETHUSDT,,,2318.90,,,,BLOCKED,BLOCKED,TRENDING,0.711,"Signal: HOLD | No signal"
2026-05-04,00:05:54,Alpaca,SOLUSDT,,,83.80,,,,BLOCKED,BLOCKED,TRENDING,0.594,"Signal: HOLD | No signal"
2026-05-04,00:05:56,Alpaca,XRPUSDT,,,1.39,,,,BLOCKED,BLOCKED,TRENDING,0.573,"Signal: HOLD | No signal"
2026-05-04,00:05:59,Alpaca,AVAXUSDT,,,9.06,,,,BLOCKED,BLOCKED,TRENDING,0.552,"Signal: HOLD | No signal"
2026-05-04,00:06:01,Alpaca,ADAUSDT,,,0.25,,,,BLOCKED,BLOCKED,RANGING,0.62,"Signal: HOLD | No signal"
2026-05-04,00:06:03,Alpaca,DOTUSDT,,,1.21,,,,BLOCKED,BLOCKED,TRENDING,0.508,"Signal: HOLD | No signal"
2026-05-04,00:06:06,Alpaca,LINKUSDT,,,9.13,,,,BLOCKED,BLOCKED,TRENDING,0.425,"Signal: HOLD | No signal"
2026-05-04,00:06:09,Alpaca,LTCUSDT,,,55.18,,,,BLOCKED,BLOCKED,TRENDING,0.696,"Signal: HOLD | No signal"
2026-05-04,00:06:11,Alpaca,DOGEUSDT,,,0.11,,,,BLOCKED,BLOCKED,TRENDING,0.488,"Signal: HOLD | No signal"
2026-05-04,00:06:14,Alpaca,BNBUSDT,,,616.80,,,,BLOCKED,BLOCKED,TRENDING,0.785,"Signal: HOLD | No signal"
2026-05-04,00:06:16,Alpaca,NEARUSDT,,,1.27,,,,BLOCKED,BLOCKED,RANGING,0.356,"Signal: HOLD | No signal"
2026-05-04,00:06:19,Alpaca,APTUSDT,,,0.98,,,,BLOCKED,BLOCKED,TRENDING,0.563,"Signal: HOLD | No signal"
2026-05-04,00:06:21,Alpaca,SUIUSDT,,,0.92,,,,BLOCKED,BLOCKED,TRENDING,0.442,"Signal: HOLD | No signal"
2026-05-04,00:06:23,Alpaca,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,TRENDING,0.541,"Signal: HOLD | No signal"
2026-05-04,00:06:26,Alpaca,OPUSDT,,,0.12,,,,BLOCKED,BLOCKED,TRENDING,0.411,"Signal: HOLD | No signal"
2026-05-04,00:06:29,Alpaca,TRUMPUSDT,,,2.33,,,,BLOCKED,BLOCKED,TRENDING,0.356,"Signal: HOLD | No signal"
2026-05-04,00:25:47,Alpaca,BTCUSDT,,,78341.60,,,,BLOCKED,BLOCKED,TRENDING,0.664,"Signal: HOLD | No signal"
2026-05-04,00:25:49,Alpaca,ETHUSDT,,,2311.32,,,,BLOCKED,BLOCKED,TRENDING,0.554,"Signal: HOLD | No signal"
2026-05-04,00:25:52,Alpaca,SOLUSDT,,,83.44,,,,BLOCKED,BLOCKED,TRENDING,0.667,"Signal: HOLD | No signal"
2026-05-04,00:25:54,Alpaca,XRPUSDT,,,1.39,,,,BLOCKED,BLOCKED,TRENDING,0.713,"Signal: HOLD | No signal"
2026-05-04,00:25:56,Alpaca,AVAXUSDT,,,9.01,,,,BLOCKED,BLOCKED,TRENDING,0.603,"Signal: HOLD | No signal"
2026-05-04,00:25:59,Alpaca,ADAUSDT,,,0.25,,,,BLOCKED,BLOCKED,TRENDING,0.679,"Signal: HOLD | No signal"
2026-05-04,00:26:01,Alpaca,DOTUSDT,,,1.20,,,,BLOCKED,BLOCKED,TRENDING,0.56,"Signal: HOLD | No signal"
2026-05-04,00:26:04,Alpaca,LINKUSDT,,,9.10,,,,BLOCKED,BLOCKED,TRENDING,0.491,"Signal: HOLD | No signal"
2026-05-04,00:26:07,Alpaca,LTCUSDT,,,55.01,,,,BLOCKED,BLOCKED,TRENDING,0.679,"Signal: HOLD | No signal"
2026-05-04,00:26:10,Alpaca,DOGEUSDT,,,0.11,,,,BLOCKED,BLOCKED,TRENDING,0.523,"Signal: HOLD | No signal"
2026-05-04,00:26:13,Alpaca,BNBUSDT,,,615.70,,,,BLOCKED,BLOCKED,TRENDING,0.788,"Signal: HOLD | No signal"
2026-05-04,00:26:15,Alpaca,NEARUSDT,,,1.27,,,,BLOCKED,BLOCKED,TRENDING,0.382,"Signal: HOLD | No signal"
2026-05-04,00:26:17,Alpaca,APTUSDT,,,0.98,,,,BLOCKED,BLOCKED,TRENDING,0.485,"Signal: HOLD | No signal"
2026-05-04,00:26:20,Alpaca,SUIUSDT,,,0.91,,,,BLOCKED,BLOCKED,TRENDING,0.4,"Signal: HOLD | No signal"
2026-05-04,00:26:22,Alpaca,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,TRENDING,0.521,"Signal: HOLD | No signal"
2026-05-04,00:26:24,Alpaca,OPUSDT,,,0.12,,,,BLOCKED,BLOCKED,TRENDING,0.388,"Signal: HOLD | No signal"
2026-05-04,00:26:27,Alpaca,TRUMPUSDT,,,2.31,,,,BLOCKED,BLOCKED,TRENDING,0.4,"Signal: HOLD | No signal"
2026-05-04,00:45:46,Alpaca,BTCUSDT,,,78448.60,,,,BLOCKED,BLOCKED,TRENDING,0.781,"Signal: HOLD | No signal"
2026-05-04,00:45:49,Alpaca,ETHUSDT,,,2313.81,,,,BLOCKED,BLOCKED,TRENDING,0.565,"Signal: HOLD | No signal"
2026-05-04,00:45:51,Alpaca,SOLUSDT,,,83.51,,,,BLOCKED,BLOCKED,TRENDING,0.571,"Signal: HOLD | No signal"
2026-05-04,00:45:53,Alpaca,XRPUSDT,,,1.38,,,,BLOCKED,BLOCKED,TRENDING,0.655,"Signal: HOLD | No signal"
2026-05-04,00:45:56,Alpaca,AVAXUSDT,,,9.02,,,,BLOCKED,BLOCKED,TRENDING,0.488,"Signal: HOLD | No signal"
2026-05-04,00:45:58,Alpaca,ADAUSDT,,,0.25,,,,BLOCKED,BLOCKED,TRENDING,0.63,"Signal: HOLD | No signal"
2026-05-04,00:46:00,Alpaca,DOTUSDT,,,1.21,,,,BLOCKED,BLOCKED,TRENDING,0.592,"Signal: HOLD | No signal"
2026-05-04,00:46:03,Alpaca,LINKUSDT,,,9.11,,,,BLOCKED,BLOCKED,TRENDING,0.4,"Signal: HOLD | No signal"
2026-05-04,00:46:05,Alpaca,LTCUSDT,,,55.07,,,,BLOCKED,BLOCKED,TRENDING,0.65,"Signal: HOLD | No signal"
2026-05-04,00:46:08,Alpaca,DOGEUSDT,,,0.11,,,,BLOCKED,BLOCKED,TRENDING,0.522,"Signal: HOLD | No signal"
2026-05-04,00:46:10,Alpaca,BNBUSDT,,,616.40,,,,BLOCKED,BLOCKED,TRENDING,0.592,"Signal: HOLD | No signal"
2026-05-04,00:46:13,Alpaca,NEARUSDT,,,1.27,,,,BLOCKED,BLOCKED,TRENDING,0.384,"Signal: HOLD | No signal"
2026-05-04,00:46:16,Alpaca,APTUSDT,,,0.98,,,,BLOCKED,BLOCKED,TRENDING,0.571,"Signal: HOLD | No signal"
2026-05-04,00:46:19,Alpaca,SUIUSDT,,,0.92,,,,BLOCKED,BLOCKED,TRENDING,0.399,"Signal: HOLD | No signal"
2026-05-04,00:46:22,Alpaca,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,TRENDING,0.697,"Signal: HOLD | No signal"
2026-05-04,00:46:24,Alpaca,OPUSDT,,,0.12,,,,BLOCKED,BLOCKED,TRENDING,0.383,"Signal: HOLD | No signal"
2026-05-04,00:46:27,Alpaca,TRUMPUSDT,,,2.32,,,,BLOCKED,BLOCKED,TRENDING,0.377,"Signal: HOLD | No signal"
2026-05-04,01:05:46,Alpaca,BTCUSDT,SELL,0.001275,78449.80,100.00,0.1000,99.90,PAPER-1777856746609,PAPER,TRENDING,0.784,"All conditions met"
2026-05-04,01:05:49,Alpaca,ETHUSDT,,,2315.07,,,,BLOCKED,BLOCKED,TRENDING,0.621,"Signal: HOLD | No signal"
2026-05-04,01:05:51,Alpaca,SOLUSDT,,,83.70,,,,BLOCKED,BLOCKED,TRENDING,0.46,"Signal: HOLD | No signal"
2026-05-04,01:05:54,Alpaca,XRPUSDT,,,1.39,,,,BLOCKED,BLOCKED,TRENDING,0.691,"Signal: HOLD | No signal"
2026-05-04,01:05:56,Alpaca,AVAXUSDT,,,9.04,,,,BLOCKED,BLOCKED,TRENDING,0.399,"Signal: HOLD | No signal"
2026-05-04,01:05:59,Alpaca,ADAUSDT,,,0.25,,,,BLOCKED,BLOCKED,TRENDING,0.417,"Signal: HOLD | No signal"
2026-05-04,01:06:01,Alpaca,DOTUSDT,,,1.21,,,,BLOCKED,BLOCKED,TRENDING,0.498,"Signal: HOLD | No signal"
2026-05-04,01:06:04,Alpaca,LINKUSDT,,,9.12,,,,BLOCKED,BLOCKED,RANGING,0.534,"Signal: HOLD | No signal"
2026-05-04,01:06:06,Alpaca,LTCUSDT,,,55.12,,,,BLOCKED,BLOCKED,TRENDING,0.715,"Signal: HOLD | No signal"
2026-05-04,01:06:09,Alpaca,DOGEUSDT,,,0.11,,,,BLOCKED,BLOCKED,TRENDING,0.424,"Signal: HOLD | No signal"
2026-05-04,01:06:11,Alpaca,BNBUSDT,,,617.40,,,,BLOCKED,BLOCKED,TRENDING,0.712,"Signal: HOLD | No signal"
2026-05-04,01:06:14,Alpaca,NEARUSDT,,,1.27,,,,BLOCKED,BLOCKED,TRENDING,0.389,"Signal: HOLD | No signal"
2026-05-04,01:06:16,Alpaca,APTUSDT,,,0.98,,,,BLOCKED,BLOCKED,TRENDING,0.568,"Signal: HOLD | No signal"
2026-05-04,01:06:19,Alpaca,SUIUSDT,,,0.92,,,,BLOCKED,BLOCKED,TRENDING,0.619,"Signal: HOLD | No signal"
2026-05-04,01:06:21,Alpaca,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,TRENDING,0.581,"Signal: HOLD | No signal"
2026-05-04,01:06:24,Alpaca,OPUSDT,,,0.12,,,,BLOCKED,BLOCKED,TRENDING,0.413,"Signal: HOLD | No signal"
2026-05-04,01:06:26,Alpaca,TRUMPUSDT,,,2.33,,,,BLOCKED,BLOCKED,TRENDING,0.427,"Signal: HOLD | No signal"
2026-05-04,01:25:46,Alpaca,BTCUSDT,,,78435.50,,,,BLOCKED,BLOCKED,TRENDING,0.75,"Signal: HOLD | No signal"
2026-05-04,01:25:48,Alpaca,ETHUSDT,,,2314.30,,,,BLOCKED,BLOCKED,TRENDING,0.582,"Signal: HOLD | No signal"
2026-05-04,01:25:51,Alpaca,SOLUSDT,,,83.48,,,,BLOCKED,BLOCKED,TRENDING,0.578,"Signal: HOLD | No signal"
2026-05-04,01:25:53,Alpaca,XRPUSDT,,,1.38,,,,BLOCKED,BLOCKED,TRENDING,0.664,"Signal: HOLD | No signal"
2026-05-04,01:25:55,Alpaca,AVAXUSDT,,,9.02,,,,BLOCKED,BLOCKED,TRENDING,0.545,"Signal: HOLD | No signal"
2026-05-04,01:25:58,Alpaca,ADAUSDT,,,0.25,,,,BLOCKED,BLOCKED,TRENDING,0.376,"Signal: HOLD | No signal"
2026-05-04,01:26:00,Alpaca,DOTUSDT,,,1.21,,,,BLOCKED,BLOCKED,TRENDING,0.426,"Signal: HOLD | No signal"
2026-05-04,01:26:02,Alpaca,LINKUSDT,,,9.12,,,,BLOCKED,BLOCKED,RANGING,0.547,"Signal: HOLD | No signal"
2026-05-04,01:26:06,Alpaca,LTCUSDT,,,55.06,,,,BLOCKED,BLOCKED,TRENDING,0.605,"Signal: HOLD | No signal"
2026-05-04,01:26:09,Alpaca,DOGEUSDT,,,0.11,,,,BLOCKED,BLOCKED,TRENDING,0.454,"Signal: HOLD | No signal"
2026-05-04,01:26:12,Alpaca,BNBUSDT,,,616.80,,,,BLOCKED,BLOCKED,TRENDING,0.753,"Signal: HOLD | No signal"
2026-05-04,01:26:14,Alpaca,NEARUSDT,,,1.26,,,,BLOCKED,BLOCKED,TRENDING,0.392,"Signal: HOLD | No signal"
2026-05-04,01:26:17,Alpaca,APTUSDT,,,0.98,,,,BLOCKED,BLOCKED,TRENDING,0.499,"Signal: HOLD | No signal"
2026-05-04,01:26:19,Alpaca,SUIUSDT,,,0.92,,,,BLOCKED,BLOCKED,TRENDING,0.427,"Signal: HOLD | No signal"
2026-05-04,01:26:21,Alpaca,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,TRENDING,0.569,"Signal: HOLD | No signal"
2026-05-04,01:26:24,Alpaca,OPUSDT,,,0.12,,,,BLOCKED,BLOCKED,TRENDING,0.41,"Signal: HOLD | No signal"
2026-05-04,01:26:27,Alpaca,TRUMPUSDT,,,2.32,,,,BLOCKED,BLOCKED,TRENDING,0.399,"Signal: HOLD | No signal"
2026-05-04,01:45:48,Alpaca,BTCUSDT,,,78863.50,,,,BLOCKED,BLOCKED,TRENDING,0.673,"Signal: HOLD | No signal"
2026-05-04,01:45:50,Alpaca,ETHUSDT,,,2328.39,,,,BLOCKED,BLOCKED,TRENDING,0.526,"Signal: HOLD | No signal"
2026-05-04,01:45:53,Alpaca,SOLUSDT,SELL,1.189061,84.10,100.00,0.1000,99.90,PAPER-1777859153239,PAPER,TRENDING,0.478,"All conditions met"
2026-05-04,01:45:55,Alpaca,XRPUSDT,,,1.39,,,,BLOCKED,BLOCKED,TRENDING,0.677,"Signal: HOLD | No signal"
2026-05-04,01:45:58,Alpaca,AVAXUSDT,,,9.10,,,,BLOCKED,BLOCKED,TRENDING,0.431,"Signal: HOLD | No signal"
2026-05-04,01:46:00,Alpaca,ADAUSDT,,,0.25,,,,BLOCKED,BLOCKED,TRENDING,0.718,"Signal: HOLD | No signal"
2026-05-04,01:46:03,Alpaca,DOTUSDT,,,1.22,,,,BLOCKED,BLOCKED,TRENDING,0.687,"Signal: HOLD | No signal"
2026-05-04,01:46:05,Alpaca,LINKUSDT,,,9.19,,,,BLOCKED,BLOCKED,TRENDING,0.516,"Signal: HOLD | No signal"
2026-05-04,01:46:08,Alpaca,LTCUSDT,,,55.35,,,,BLOCKED,BLOCKED,TRENDING,0.43,"Signal: HOLD | No signal"
2026-05-04,01:46:10,Alpaca,DOGEUSDT,,,0.11,,,,BLOCKED,BLOCKED,TRENDING,0.402,"Signal: HOLD | No signal"
2026-05-04,01:46:12,Alpaca,BNBUSDT,,,618.80,,,,BLOCKED,BLOCKED,TRENDING,0.836,"Signal: HOLD | No signal"
2026-05-04,01:46:15,Alpaca,NEARUSDT,SELL,78.740157,1.27,100.00,0.1000,99.90,PAPER-1777859175442,PAPER,TRENDING,0.542,"All conditions met"
2026-05-04,01:46:18,Alpaca,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,RANGING,0.661,"Signal: HOLD | No signal"
2026-05-04,01:46:21,Alpaca,SUIUSDT,,,0.92,,,,BLOCKED,BLOCKED,TRENDING,0.608,"Signal: HOLD | No signal"
2026-05-04,01:46:24,Alpaca,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,TRENDING,0.716,"Signal: HOLD | No signal"
2026-05-04,01:46:26,Alpaca,OPUSDT,SELL,833.333333,0.12,100.00,0.1000,99.90,PAPER-1777859186548,PAPER,TRENDING,0.476,"All conditions met"
2026-05-04,01:46:29,Alpaca,TRUMPUSDT,,,2.33,,,,BLOCKED,BLOCKED,RANGING,0.358,"Signal: HOLD | No signal"
2026-05-04,02:05:48,Alpaca,BTCUSDT,,,79778.10,,,,BLOCKED,BLOCKED,TRENDING,0.501,"Signal: HOLD | No signal"
2026-05-04,02:05:51,Alpaca,ETHUSDT,,,2353.58,,,,BLOCKED,BLOCKED,TRENDING,0.427,"Signal: HOLD | No signal"
2026-05-04,02:05:53,Alpaca,SOLUSDT,,,85.00,,,,BLOCKED,BLOCKED,TRENDING,0.582,"Signal: HOLD | No signal"
2026-05-04,02:05:56,Alpaca,XRPUSDT,,,1.40,,,,BLOCKED,BLOCKED,TRENDING,0.468,"Signal: HOLD | No signal"
2026-05-04,02:05:58,Alpaca,AVAXUSDT,,,9.21,,,,BLOCKED,BLOCKED,TRENDING,0.673,"Signal: HOLD | No signal"
2026-05-04,02:06:01,Alpaca,ADAUSDT,,,0.25,,,,BLOCKED,BLOCKED,TRENDING,0.538,"Signal: HOLD | No signal"
2026-05-04,02:06:03,Alpaca,DOTUSDT,,,1.23,,,,BLOCKED,BLOCKED,TRENDING,0.468,"Signal: HOLD | No signal"
2026-05-04,02:06:05,Alpaca,LINKUSDT,,,9.25,,,,BLOCKED,BLOCKED,TRENDING,0.462,"Signal: HOLD | No signal"
2026-05-04,02:06:08,Alpaca,LTCUSDT,,,55.77,,,,BLOCKED,BLOCKED,TRENDING,0.464,"Signal: HOLD | No signal"
2026-05-04,02:06:11,Alpaca,DOGEUSDT,,,0.11,,,,BLOCKED,BLOCKED,TRENDING,0.423,"Signal: HOLD | No signal"
2026-05-04,02:06:13,Alpaca,BNBUSDT,,,622.80,,,,BLOCKED,BLOCKED,TRENDING,0.624,"Signal: HOLD | No signal"
2026-05-04,02:06:16,Alpaca,NEARUSDT,BUY,78.125000,1.28,100.00,0.1000,99.90,PAPER-1777860376441,PAPER,TRENDING,0.382,"All conditions met"
2026-05-04,02:06:19,Alpaca,APTUSDT,,,1.01,,,,BLOCKED,BLOCKED,TRENDING,0.495,"Signal: HOLD | No signal"
2026-05-04,02:06:21,Alpaca,SUIUSDT,,,0.93,,,,BLOCKED,BLOCKED,TRENDING,0.42,"Signal: HOLD | No signal"
2026-05-04,02:06:23,Alpaca,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,TRENDING,0.66,"Signal: HOLD | No signal"
2026-05-04,02:06:26,Alpaca,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,TRENDING,0.51,"Signal: HOLD | No signal"
2026-05-04,02:06:28,Alpaca,TRUMPUSDT,,,2.35,,,,BLOCKED,BLOCKED,TRENDING,0.487,"Signal: HOLD | No signal"
2026-05-04,02:25:45,Alpaca,BTCUSDT,,,79662.80,,,,BLOCKED,BLOCKED,TRENDING,0.65,"Signal: HOLD | No signal"
2026-05-04,02:25:48,Alpaca,ETHUSDT,,,2361.79,,,,BLOCKED,BLOCKED,TRENDING,0.433,"Signal: HOLD | No signal"
2026-05-04,02:25:51,Alpaca,SOLUSDT,,,84.80,,,,BLOCKED,BLOCKED,TRENDING,0.545,"Signal: HOLD | No signal"
2026-05-04,02:25:53,Alpaca,XRPUSDT,,,1.40,,,,BLOCKED,BLOCKED,TRENDING,0.473,"Signal: HOLD | No signal"
2026-05-04,02:25:56,Alpaca,AVAXUSDT,,,9.22,,,,BLOCKED,BLOCKED,TRENDING,0.728,"Signal: HOLD | No signal"
2026-05-04,02:25:58,Alpaca,ADAUSDT,,,0.25,,,,BLOCKED,BLOCKED,TRENDING,0.49,"Signal: HOLD | No signal"
2026-05-04,02:26:01,Alpaca,DOTUSDT,,,1.23,,,,BLOCKED,BLOCKED,TRENDING,0.527,"Signal: HOLD | No signal"
2026-05-04,02:26:03,Alpaca,LINKUSDT,,,9.27,,,,BLOCKED,BLOCKED,TRENDING,0.451,"Signal: HOLD | No signal"
2026-05-04,02:26:06,Alpaca,LTCUSDT,,,55.86,,,,BLOCKED,BLOCKED,TRENDING,0.42,"Signal: HOLD | No signal"
2026-05-04,02:26:08,Alpaca,DOGEUSDT,BUY,909.090909,0.11,100.00,0.1000,99.90,PAPER-1777861568721,PAPER,TRENDING,0.407,"All conditions met"
2026-05-04,02:26:11,Alpaca,BNBUSDT,,,623.00,,,,BLOCKED,BLOCKED,TRENDING,0.637,"Signal: HOLD | No signal"
2026-05-04,02:26:13,Alpaca,NEARUSDT,BUY,77.519380,1.29,100.00,0.1000,99.90,PAPER-1777861573670,PAPER,TRENDING,0.366,"All conditions met"
2026-05-04,02:26:16,Alpaca,APTUSDT,BUY,99.009901,1.01,100.00,0.1000,99.90,PAPER-1777861576378,PAPER,TRENDING,0.484,"All conditions met"
2026-05-04,02:26:18,Alpaca,SUIUSDT,,,0.93,,,,BLOCKED,BLOCKED,TRENDING,0.45,"Signal: HOLD | No signal"
2026-05-04,02:26:21,Alpaca,ARBUSDT,SELL,833.333333,0.12,100.00,0.1000,99.90,PAPER-1777861581310,PAPER,TRENDING,0.662,"All conditions met"
2026-05-04,02:26:23,Alpaca,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,TRENDING,0.472,"Signal: HOLD | No signal"
2026-05-04,02:26:26,Alpaca,TRUMPUSDT,,,2.35,,,,BLOCKED,BLOCKED,TRENDING,0.447,"Signal: HOLD | No signal"
